id,timestamp,exchange,front_month_price,next_month_price,contango_pct,backwardation_pct,current_vix,realized_vol,vix_ma_5d,vix_ma_20d,vix_trend_1d,vix_trend_5d,source,created_at
7429,2025-11-28 12:00:23,NSE,11.29,11.256,0.30206112295663573,-0.30206112295663573,11.29,0.06782566167928308,11.256,11.232,0.0,0.6244424620874086,realtime_snapshot,2025-11-28 12:00:23
7428,2025-11-28 12:00:10,BSE,11.3,11.266000000000002,0.3017930055032746,-0.3017930055032746,11.3,0.04109404087796704,11.266000000000002,11.246500000000001,0.5333333333333378,0.7123775601068573,realtime_snapshot,2025-11-28 12:00:10
7427,2025-11-28 11:59:58,BANKNIFTY_MONTHLY,11.31,11.264000000000001,0.40838068181817627,-0.40838068181817627,11.31,0.10197891831525746,11.264000000000001,11.2295,0.0885739592559926,0.1773049645390191,realtime_snapshot,2025-11-28 11:59:58
7426,2025-11-28 11:59:52,NSE,11.31,11.256,0.47974413646055675,-0.47974413646055675,11.31,0.08657712297230918,11.256,11.232,0.0,0.6244424620874086,realtime_snapshot,2025-11-28 11:59:52
7425,2025-11-28 11:59:40,BSE,11.31,11.25,0.5333333333333378,-0.5333333333333378,11.31,0.047014940717581194,11.25,11.243500000000001,0.0,0.2673796791443793,realtime_snapshot,2025-11-28 11:59:40
7424,2025-11-28 11:59:24,BANKNIFTY_MONTHLY,11.3,11.26,0.3552397868561361,-0.3552397868561361,11.3,0.09852992897507958,11.26,11.224499999999999,0.44483985765123607,0.44483985765123607,realtime_snapshot,2025-11-28 11:59:24
7423,2025-11-28 11:59:21,NSE,11.27,11.256,0.1243781094527305,-0.1243781094527305,11.27,0.08315522934606757,11.256,11.232,0.0,0.6244424620874086,realtime_snapshot,2025-11-28 11:59:21
7422,2025-11-28 11:59:18,NSE,11.28,11.242,0.33801814623731075,-0.33801814623731075,11.28,0.08267863963131357,11.242,11.225999999999999,0.17761989342806014,0.714285714285715,realtime_snapshot,2025-11-28 11:59:18
7421,2025-11-28 11:58:51,NSE,11.29,11.242,0.4269702899839732,-0.4269702899839732,11.29,0.08311906912395366,11.242,11.225999999999999,0.17761989342806014,0.714285714285715,realtime_snapshot,2025-11-28 11:58:51
7420,2025-11-28 11:58:50,BANKNIFTY_MONTHLY,11.29,11.250000000000002,0.3555555555555321,-0.3555555555555321,11.29,0.0939389410506853,11.250000000000002,11.2225,0.08904719501335517,0.08904719501335517,realtime_snapshot,2025-11-28 11:58:50
